timestamp,aggregate_profile_W,per_household_profile_W,aggregate_dhw_W,per_household_dhw_W,P10_W,P50_W,P90_W
2013-02-15 06:00:00+01:00,18503.516862407654,616.7838954135884,43201.924243228925,1440.0641414409642,345.5184277361685,421.26651294184614,1113.197548866964
2013-02-15 07:00:00+01:00,17234.73630573124,574.4912101910413,25395.388323631207,846.5129441210403,320.4451751823968,362.1357830583312,1088.1536752380425
2013-02-15 08:00:00+01:00,12508.717143709333,416.95723812364446,9461.546697503418,315.3848899167806,319.90433984211654,348.3804034321994,513.6895803645452
2013-02-15 09:00:00+01:00,10719.332819947318,357.31109399824396,100.43771857896239,3.3479239526320796,321.7853946064834,329.3787029325182,453.85529524691276
2013-02-15 10:00:00+01:00,10776.330040328054,359.2110013442685,100.06135529997034,3.3353785099990114,318.8992543856985,325.8352083718058,457.7251230080155
2013-02-15 11:00:00+01:00,10452.653838838984,348.4217946279661,0.0,0.0,312.31382313643593,319.60061326946675,437.85979103038903
2013-02-15 12:00:00+01:00,9877.168140407528,329.2389380135843,0.0,0.0,306.5590643779898,314.3371740512773,396.62952026565944
2013-02-15 13:00:00+01:00,9402.135445712644,313.40451485708815,0.0,0.0,301.8425186234368,311.4209219398048,318.68738532373703
2013-02-15 14:00:00+01:00,10859.705862372832,361.99019541242774,12723.526096747008,424.1175365582336,301.33863539854633,312.10461631636974,331.669232572202
2013-02-15 15:00:00+01:00,9991.064750160986,333.03549167203283,229.72731174001618,7.657577058000539,301.0825082815201,312.3035172759106,393.74832136948515
2013-02-15 16:00:00+01:00,10644.607515857748,354.8202505285916,1243.9421851708998,41.46473950569666,302.2612462232463,320.82748385040986,406.5560413666697
2013-02-15 17:00:00+01:00,33753.11773166682,1125.103924388894,3918.2241655544685,130.60747218514896,310.0225230266375,333.916445961449,441.87199147519755
2013-02-15 18:00:00+01:00,17277.0777266279,575.9025908875967,30279.769315616537,1009.3256438538846,315.93441819821135,385.75683067459283,1160.2015372906237
2013-02-15 19:00:00+01:00,15214.653284073931,507.15510946913105,21313.49718181566,710.4499060605219,322.3999734229298,387.83962607076626,761.7223141662273
2013-02-15 20:00:00+01:00,18066.18399519915,602.206133173305,35096.56333903719,1169.8854446345729,322.1519454935145,338.47681192483435,1055.7771923216967
2013-02-15 21:00:00+01:00,22366.559875310195,745.5519958436731,32103.544808992894,1070.118160299763,319.79238986385315,337.7077943819435,894.0362724234651
2013-02-15 22:00:00+01:00,10922.238791234286,364.07462637447617,1369.13637486195,45.637879162065,323.54961993974104,335.1327929212325,419.78132411587467
2013-02-15 23:00:00+01:00,10190.083625103804,339.6694541701268,0.0,0.0,322.74708318043747,332.9783938041608,362.4500312762951
2013-02-16 00:00:00+01:00,10250.442568801998,341.6814189600666,0.0,0.0,326.84230767181873,334.5536640761527,362.5337984735992
2013-02-16 01:00:00+01:00,10429.500231450449,347.65000771501497,0.0,0.0,331.6109351031114,338.6016518883022,364.37958824511566
2013-02-16 02:00:00+01:00,10339.166252732824,344.6388750910941,0.0,0.0,331.5681885093765,338.9659692773665,362.7771262950456
2013-02-16 03:00:00+01:00,10463.892737745517,348.7964245915172,0.0,0.0,334.3791009583782,342.05494438190465,362.97225035900505
2013-02-16 04:00:00+01:00,10650.703545574763,355.02345151915875,140.48079716394003,4.6826932387980005,336.8026596832269,344.40883208565526,377.97828953198166
2013-02-16 05:00:00+01:00,15961.512965257376,532.0504321752459,22063.672877834626,735.4557625944875,340.3332408881668,383.666912097151,884.6544254327133
2013-02-16 06:00:00+01:00,31603.511734417727,1053.4503911472575,68191.35390177628,2273.0451300592094,366.06386597493855,772.0319839350782,1958.4406896173225
2013-02-16 07:00:00+01:00,32502.335948758722,1083.4111982919574,72996.06226253773,2433.2020754179243,350.3971437275761,926.2345289771874,2077.8464652139664
2013-02-16 08:00:00+01:00,29317.09684401579,977.2365614671929,50353.163584715185,1678.438786157173,363.2874281637717,558.7252663321905,1704.7695677382612
2013-02-16 09:00:00+01:00,11848.537316315576,394.9512438771859,790.7197783192403,26.357325943974676,351.90797844089695,399.7754837857568,437.2523536148334
2013-02-16 10:00:00+01:00,12740.461008488357,424.68203361627855,4414.695439830325,147.15651466101085,350.98236155974064,404.6280532115328,538.6634453733404
2013-02-16 11:00:00+01:00,14042.786760265735,468.09289200885786,9729.386599762018,324.31288665873393,324.40964420707496,400.21063991983567,526.9672271269178
2013-02-16 12:00:00+01:00,14446.002214101267,481.5334071367089,14541.86321998655,484.72877399955166,315.1742888641023,411.1278734213969,830.0608767461698
2013-02-16 13:00:00+01:00,13406.985980182371,446.8995326727457,2276.623510599061,75.88745035330203,313.95099762982903,409.5549442841233,460.58284540751845
