timestamp,aggregate_profile_W,per_household_profile_W,aggregate_dhw_W,per_household_dhw_W,P10_W,P50_W,P90_W,P_biomass_dhw_W,P_biomass_space_heating_W,P_biomass_total_W,P_coal_dhw_W,P_coal_space_heating_W,P_coal_total_W,P_district_heat_dhw_W,P_district_heat_space_heating_W,P_district_heat_total_W,P_el_ev_charging_W,P_el_grid_export_W,P_el_grid_import_W,P_el_gross_actual_W,P_el_total_W,P_gas_dhw_W,P_gas_space_heating_W,P_gas_total_W,P_oil_dhw_W,P_oil_space_heating_W,P_oil_total_W,P_propane_dhw_W,P_propane_space_heating_W,P_propane_total_W,P_pv_generation_W,Q_dhw_demand_W,Q_heating_supplied_W,Q_total_thermal_W
1981-04-05 13:00:00+02:00,15572.52784953665,155.7252784953665,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,197.89469691725816,1730.2635973472593,20658.250475604953,22388.514072952214,274.7805072693322,1910.0305693283622,2184.8110765976944,0.0,0.0,0.0,0.0,2766.5667363493253,45594.44416501637,76196.00371501257,15572.52784953665,18532.696658091107,186528.5936344472,205061.2902925382,2006.3592886760148,56471.888113409696,58478.24740208571,289.1599700107683,10146.784562603438,10435.944532614207,33368.126286345585,32650.85189330933,284178.3552715238,316829.2071648331
1981-04-06 13:00:00+02:00,14854.262233763207,148.54262233763208,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,150.06886522784686,1730.2635973472593,12722.442487009428,14452.706084356687,274.7805072693322,1930.5281802953145,2205.308687564647,0.0,0.0,0.0,0.0,2766.5667363493253,31556.14344468887,62157.702994685154,14854.262233763207,18532.696658091107,128307.71060049575,146840.4072585869,2006.3592886760148,35899.02852455319,37905.3878132292,289.1599700107683,6531.722950683084,6820.882920693852,33368.126286345585,32650.85189330933,187210.51443456055,219861.36632786994
1981-04-07 13:00:00+02:00,15369.778630034823,153.69778630034824,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,174.27973220226846,1730.2635973472593,15934.351185705316,17664.614783052577,274.7805072693322,1676.1234843740792,1950.9039916434115,0.0,0.0,0.0,0.0,2766.5667363493253,37409.41157147309,68010.97112146935,15369.778630034823,18532.696658091107,147934.78202417056,166467.47868226166,2006.3592886760148,44251.98818392247,46258.347472598485,289.1599700107683,8411.688018559737,8700.847988570506,33368.126286345585,32650.85189330933,223889.1667550669,256540.01864837625
1981-04-08 13:00:00+02:00,15932.673818830042,159.32673818830042,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,178.05188544914742,1730.2635973472593,16511.639824686077,18241.903422033338,274.7805072693322,2017.9387632368716,2292.719270506204,0.0,0.0,0.0,0.0,2766.5667363493253,38473.409739651455,69074.96928964774,15932.673818830042,18532.696658091107,161743.70186538977,180276.3985234809,2006.3592886760148,46058.88180730939,48065.24109598541,289.1599700107683,8507.5308435819,8796.69081359267,33368.126286345585,32650.85189330933,239256.40604879466,271907.257942104
1981-04-09 13:00:00+02:00,15428.312934180167,154.28312934180167,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,171.96563218779852,1730.2635973472593,15662.02584420632,17392.289441553577,274.7805072693322,1909.0886840074038,2183.869191276736,0.0,0.0,0.0,0.0,2766.5667363493253,36545.55133854718,67147.11088854344,15428.312934180167,18532.696658091107,148113.27245268007,166645.96911077126,2006.3592886760148,43644.68501984298,45651.04430851899,289.1599700107683,8062.345995317857,8351.505965328626,33368.126286345585,32650.85189330933,221936.37986250076,254587.2317558101
1981-04-10 13:00:00+02:00,16281.9725956879,162.81972595687898,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,177.6634346190359,1730.2635973472593,16471.58606374104,18201.8496610883,274.7805072693322,1946.83684576507,2221.617353034402,0.0,0.0,0.0,0.0,2766.5667363493253,38553.15856487951,69154.71811487577,16281.9725956879,18532.696658091107,160885.87013876025,179418.56679685132,2006.3592886760148,45950.9538789398,47957.313167615815,289.1599700107683,8606.980548721536,8896.140518732305,33368.126286345585,32650.85189330933,238607.6879958475,271258.5398891568
1981-04-11 13:00:00+02:00,14961.212942956223,149.61212942956223,32650.85189330933,326.5085189330933,147.05271897052708,147.0527189705272,147.05271897052774,1730.2635973472593,11293.024015537032,13023.28761288429,274.7805072693322,1558.4345109225942,1833.2150181919264,0.0,0.0,0.0,0.0,2766.5667363493253,28963.217329546675,59564.77687954296,14961.212942956223,18532.696658091107,107519.14134397819,126051.83800206926,2006.3592886760148,31671.29573499464,33677.65502367065,289.1599700107683,5793.18538309761,6082.345353108378,33368.126286345585,32650.85189330933,160249.04757165484,192899.89946496423
1981-04-12 13:00:00+02:00,14896.314315406451,148.9631431540645,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,151.7880674423704,1730.2635973472593,11767.191601151158,13497.455198498417,274.7805072693322,1278.0295497737095,1552.8100570430418,0.0,0.0,0.0,0.0,2766.5667363493253,30492.431946091132,61093.9914960874,14896.314315406451,18532.696658091107,110238.87963248903,128771.57629058014,2006.3592886760148,32233.452222462987,34239.81151113899,289.1599700107683,6322.6631290579635,6611.823099068732,33368.126286345585,32650.85189330933,165522.40667052136,198173.25856383055
1981-04-13 13:00:00+02:00,15262.891563539808,152.62891563539807,32650.85189330933,326.5085189330933,136.96487683678455,147.0527189705272,147.0527189705277,1730.2635973472593,9093.724896609101,10823.98849395636,274.7805072693322,1142.7656290627112,1417.5461363320435,0.0,0.0,0.0,0.0,2766.5667363493253,25455.841939467166,56057.40148946345,15262.891563539808,18532.696658091107,84602.52336307986,103135.22002117093,2006.3592886760148,25289.817606129553,27296.176894805565,289.1599700107683,4770.171251851187,5059.331221861955,33368.126286345585,32650.85189330933,127066.31664573881,159717.16853904803
1981-04-14 13:00:00+02:00,15266.004385186037,152.66004385186037,32650.85189330933,326.5085189330933,142.83714453559324,147.0527189705272,148.7032542102232,1730.2635973472593,9943.357235672114,11673.620833019373,274.7805072693322,1078.8778705613959,1353.658377830728,0.0,0.0,0.0,0.0,2766.5667363493253,27483.861249807294,58085.42079980357,15266.004385186037,18532.696658091107,94773.79531836783,113306.49197645888,2006.3592886760148,27746.817793589133,29753.177082265138,289.1599700107683,5750.958970321045,6040.118940331813,33368.126286345585,32650.85189330933,142252.07064497194,174902.9225382812
1981-04-15 13:00:00+02:00,15549.145459756954,155.49145459756954,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,177.91483093299274,1730.2635973472593,16779.181989212688,18509.445586559945,274.7805072693322,1728.2701574475327,2003.050664716865,0.0,0.0,0.0,0.0,2766.5667363493253,38922.21897008814,69523.7785200844,15549.145459756954,18532.696658091107,157959.51191291097,176492.20857100212,2006.3592886760148,46373.969845434585,48380.3291341106,289.1599700107683,8702.104248655514,8991.264218666283,33368.126286345585,32650.85189330933,237311.22224179647,269962.0741351058
1981-04-16 13:00:00+02:00,15610.140592450896,156.10140592450895,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,170.27995674310722,1730.2635973472593,15250.436024341365,16980.699621688622,274.7805072693322,1961.5042117749724,2236.2847190443044,0.0,0.0,0.0,0.0,2766.5667363493253,36092.603624157375,66694.16317415364,15610.140592450896,18532.696658091107,148464.98139584216,166997.6780539333,2006.3592886760148,42599.668635036665,44606.02792371268,289.1599700107683,7943.8573228748755,8233.017292885645,33368.126286345585,32650.85189330933,220119.94141341935,252770.79330672874
1981-04-17 13:00:00+02:00,16309.600281341282,163.0960028134128,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,187.81303579960982,1730.2635973472593,18441.211304272743,20171.47490162,274.7805072693322,2071.3396550314205,2346.120162300753,0.0,0.0,0.0,0.0,2766.5667363493253,41652.75675835573,72254.31630835198,16309.600281341282,18532.696658091107,174363.51757993826,192896.21423802932,2006.3592886760148,51278.978055575535,53285.33734425155,289.1599700107683,9513.595216401507,9802.755186412276,33368.126286345585,32650.85189330933,261748.50289506392,294399.3547883732
1981-04-18 13:00:00+02:00,15411.617811855112,154.11617811855112,32650.85189330933,326.5085189330933,147.05271897052677,147.0527189705272,158.9691958434928,1730.2635973472593,10594.692953487522,12324.95655083478,274.7805072693322,1623.9017103749277,1898.68221764426,0.0,0.0,0.0,0.0,2766.5667363493253,27988.8992733565,58590.45882335279,15411.617811855112,18532.696658091107,106491.82906592815,125024.52572401924,2006.3592886760148,29916.75140541551,31923.110694091523,289.1599700107683,5457.123010598955,5746.282980609723,33368.126286345585,32650.85189330933,155559.68710600698,188210.5389993163
1981-04-19 13:00:00+02:00,15563.460143857123,155.63460143857122,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,187.95324195648132,1730.2635973472593,18120.526453666622,19850.790051013875,274.7805072693322,1746.6280303204649,2021.408537589797,0.0,0.0,0.0,0.0,2766.5667363493253,41248.83085244077,71850.39040243704,15563.460143857123,18532.696658091107,166673.85926702086,185206.55592511198,2006.3592886760148,49784.3800708351,51790.73935951111,289.1599700107683,9517.395448257841,9806.55541826861,33368.126286345585,32650.85189330933,252691.28568909023,285342.13758239936
1981-04-20 13:00:00+02:00,15979.938209445956,159.79938209445956,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,162.6122768651394,1730.2635973472593,10143.859003821402,11874.122601168663,274.7805072693322,1575.5371973738636,1850.3177046431958,0.0,0.0,0.0,0.0,2766.5667363493253,27155.374239773093,57756.93378976937,15979.938209445956,18532.696658091107,99874.82744001159,118407.52409810272,2006.3592886760148,28402.541270648246,30408.900559324265,289.1599700107683,4830.791235688981,5119.951205699749,33368.126286345585,32650.85189330933,146226.20522198387,178877.05711529314
1981-04-21 13:00:00+02:00,16717.112090172337,167.17112090172338,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,194.68826504118687,1730.2635973472593,19291.564154392727,21021.827751739987,274.7805072693322,1844.6187568092864,2119.3992640786187,0.0,0.0,0.0,0.0,2766.5667363493253,43424.59570981122,74026.15525980743,16717.112090172337,18532.696658091107,179849.15837458288,198381.85503267407,2006.3592886760148,53611.09464818398,55617.45393686,289.1599700107683,10692.400433439534,10981.560403450303,33368.126286345585,32650.85189330933,272674.9029378327,305325.75483114185
1981-04-22 13:00:00+02:00,16162.035414138552,161.62035414138552,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,198.56093118139444,1730.2635973472593,19008.69239377944,20738.955991126695,274.7805072693322,2435.8119039789144,2710.5924112482467,0.0,0.0,0.0,0.0,2766.5667363493253,42454.48180866325,73056.04135865948,16162.035414138552,18532.696658091107,183561.87353378226,202094.57019187332,2006.3592886760148,52787.675460549406,54794.03474922544,289.1599700107683,9061.885843261027,9351.045813271796,33368.126286345585,32650.85189330933,272089.3545797417,304740.2064730513
1981-04-23 13:00:00+02:00,16591.325309779604,165.91325309779603,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,180.59569617574405,1730.2635973472593,17304.44294559303,19034.706542940294,274.7805072693322,2142.963148984705,2417.7436562540374,0.0,0.0,0.0,0.0,2766.5667363493253,39385.222426314096,69986.78197631035,16591.325309779604,18532.696658091107,165331.86203089674,183864.5586889878,2006.3592886760148,48531.64010566709,50537.999394343096,289.1599700107683,9325.799554134106,9614.959524144875,33368.126286345585,32650.85189330933,247560.62835138917,280211.4802446984
1981-04-24 13:00:00+02:00,15304.385257893338,153.04385257893338,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,158.48540699820092,1730.2635973472593,12973.853821173743,14704.117418521004,274.7805072693322,1727.2055340698012,2001.9860413391334,0.0,0.0,0.0,0.0,2766.5667363493253,32366.114318945005,62967.67386894129,15304.385257893338,18532.696658091107,127976.84312849618,146509.5397865873,2006.3592886760148,36232.684762989964,38239.04405166598,289.1599700107683,6316.98516344656,6606.1451334573285,33368.126286345585,32650.85189330933,188237.8925258757,220888.744419185
1981-04-25 13:00:00+02:00,16693.124736127353,166.93124736127353,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,187.1271569439351,1730.2635973472593,17942.55188847868,19672.81548582594,274.7805072693322,1904.0379333324288,2178.818440601761,0.0,0.0,0.0,0.0,2766.5667363493253,40752.613980877904,71354.17353087416,16693.124736127353,18532.696658091107,169028.43986053835,187561.1365186295,2006.3592886760148,50005.29441115616,52011.65369983218,289.1599700107683,9806.625619415207,10095.785589425976,33368.126286345585,32650.85189330933,254669.53078262272,287320.38267593196
1981-04-26 13:00:00+02:00,15272.725567750516,152.72725567750516,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,162.82697902718272,1730.2635973472593,13415.961007029004,15146.224604376263,274.7805072693322,1803.332786369354,2078.113293638686,0.0,0.0,0.0,0.0,2766.5667363493253,32845.51451392014,63447.0740639164,15272.725567750516,18532.696658091107,127935.29154574187,146467.98820383297,2006.3592886760148,36828.433124995645,38834.79241367165,289.1599700107683,6074.641179143215,6363.801149153983,33368.126286345585,32650.85189330933,189297.58116427241,221948.4330575817
1981-04-27 13:00:00+02:00,14937.269455564068,149.3726945556407,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,161.030149509913,1730.2635973472593,14349.511839189052,16079.77543653631,274.7805072693322,1587.9531717156005,1862.7336789849328,0.0,0.0,0.0,0.0,2766.5667363493253,34631.71249641459,65233.272046410864,14937.269455564068,18532.696658091107,135715.4520069125,154248.14866500365,2006.3592886760148,40186.12185899056,42192.48114766657,289.1599700107683,8145.779891032809,8434.939861043578,33368.126286345585,32650.85189330933,204430.14971805626,237081.0016113655
1981-04-28 13:00:00+02:00,15508.210407108603,155.08210407108604,32650.85189330933,326.5085189330933,147.05271897052708,147.0527189705272,154.61855602550293,1730.2635973472593,10913.798845686011,12644.06244303327,274.7805072693322,1451.2438505582968,1726.024357827629,0.0,0.0,0.0,0.0,2766.5667363493253,28820.091613442735,59421.65116343901,15508.210407108603,18532.696658091107,106390.1379287661,124922.8345868572,2006.3592886760148,30377.913463395864,32384.272752071876,289.1599700107683,5259.143444877602,5548.30341488837,33368.126286345585,32650.85189330933,156837.21288699968,189488.06478030904
1981-04-29 13:00:00+02:00,15911.42303951496,159.1142303951496,32650.85189330933,326.5085189330933,147.05271897052708,147.0527189705272,149.1605665269148,1730.2635973472593,11013.76337904272,12744.02697638998,274.7805072693322,1233.7460289817716,1508.5265362511038,0.0,0.0,0.0,0.0,2766.5667363493253,28940.06319699993,59541.6227469962,15911.42303951496,18532.696658091107,103107.82953173557,121640.52618982669,2006.3592886760148,30861.59081991323,32867.95010858924,289.1599700107683,6502.5351483024215,6791.69511831319,33368.126286345585,32650.85189330933,155948.87351386304,188599.72540717226
1981-04-30 13:00:00+02:00,14964.329728370281,149.64329728370282,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,166.2193163420831,1730.2635973472593,14628.365163712453,16358.628761059714,274.7805072693322,1594.4380657141844,1869.2185729835167,0.0,0.0,0.0,0.0,2766.5667363493253,35444.09018905969,66045.64973905595,14964.329728370281,18532.696658091107,140728.36327386342,159261.05993195449,2006.3592886760148,40429.839165481,42436.19845415701,289.1599700107683,7334.510551941956,7623.670521952724,33368.126286345585,32650.85189330933,209317.7496727864,241968.60156609575
1981-05-01 13:00:00+02:00,15822.548537378158,158.22548537378157,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,182.80390105971955,1730.2635973472593,17810.353102497837,19540.616699845097,274.7805072693322,2043.8545698747805,2318.6350771441125,0.0,0.0,0.0,0.0,2766.5667363493253,40404.55112021423,71006.11067021049,15822.548537378158,18532.696658091107,169233.9783637729,187766.67502186404,2006.3592886760148,49644.21695944571,51650.57624812172,289.1599700107683,9590.312802415468,9879.472772426237,33368.126286345585,32650.85189330933,253807.76543406147,286458.61732737074
1981-05-02 13:00:00+02:00,15342.336926155995,153.42336926155994,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,163.00129473001374,1730.2635973472593,14270.106525472871,16000.370122820132,274.7805072693322,1890.9501391079725,2165.7306463773048,0.0,0.0,0.0,0.0,2766.5667363493253,34469.46742505343,65071.02697504971,15342.336926155995,18532.696658091107,139428.40995908593,157961.106617177,2006.3592886760148,39785.4276233789,41791.786912054915,289.1599700107683,6972.316548497791,7261.476518508559,33368.126286345585,32650.85189330933,205878.64629249202,238529.4981858013
1981-05-03 13:00:00+02:00,15626.555527551018,156.26555527551017,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,159.2472950553315,1730.2635973472593,13537.097964990819,15267.361562338076,274.7805072693322,1565.1660794347447,1839.946586704077,0.0,0.0,0.0,0.0,2766.5667363493253,33058.71562016498,63660.275170161265,15626.555527551018,18532.696658091107,125551.18359839261,144083.88025648374,2006.3592886760148,37410.0208649998,39416.38015367581,289.1599700107683,7253.413829061431,7542.573799072199,33368.126286345585,32650.85189330933,189344.75882590722,221995.61071921652
1981-05-04 13:00:00+02:00,15718.734322256392,157.18734322256392,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,157.39491744903282,1730.2635973472593,13008.513997670814,14738.777595018075,274.7805072693322,1536.172217218364,1810.9527244876963,0.0,0.0,0.0,0.0,2766.5667363493253,32467.080444595882,63068.63999459216,15718.734322256392,18532.696658091107,124987.89608122791,143520.59273931905,2006.3592886760148,36109.707281435345,38116.06657011136,289.1599700107683,6532.110899645607,6821.270869656375,33368.126286345585,32650.85189330933,185824.23690029973,218475.08879360894
1981-05-05 13:00:00+02:00,16976.204509509527,169.76204509509526,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,177.5522933712933,1730.2635973472593,16591.850318050514,18322.113915397775,274.7805072693322,1835.8150120483326,2110.5955193176646,0.0,0.0,0.0,0.0,2766.5667363493253,38497.138099351905,69098.69764934816,16976.204509509527,18532.696658091107,158106.08192833912,176638.77858643027,2006.3592886760148,46281.34987542178,48287.7091640978,289.1599700107683,9028.17276929763,9317.332739308398,33368.126286345585,32650.85189330933,237057.6851035575,269708.5369968669
1981-05-06 13:00:00+02:00,14911.839988537915,149.11839988537915,32650.85189330933,326.5085189330933,147.05271897052677,147.0527189705272,147.0527189705277,1730.2635973472593,10243.415297765292,11973.678895112553,274.7805072693322,1506.499098894167,1781.2796061634992,0.0,0.0,0.0,0.0,2766.5667363493253,27478.241282614443,58079.80083261073,14911.839988537915,18532.696658091107,99971.78543570692,118504.48209379803,2006.3592886760148,28616.44784260263,30622.80713127865,289.1599700107683,4992.228018304649,5281.387988315417,33368.126286345585,32650.85189330933,147220.4498172892,179871.30171059837
1981-05-07 13:00:00+02:00,15879.63273561375,158.7963273561375,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,150.03341316195278,1730.2635973472593,11780.264138129507,13510.527735476764,274.7805072693322,1241.7889786308715,1516.5694859002037,0.0,0.0,0.0,0.0,2766.5667363493253,30418.421559939718,61019.981109936,15879.63273561375,18532.696658091107,110910.13472914137,129442.83138723244,2006.3592886760148,32990.43629623426,34996.795584910265,289.1599700107683,6846.885837865003,7136.045807875771,33368.126286345585,32650.85189330933,167485.10962939894,200135.9615227084
1981-05-08 13:00:00+02:00,14963.731630980608,149.6373163098061,32650.85189330933,326.5085189330933,136.34027400626323,147.0527189705272,147.0527189705277,1730.2635973472593,8882.88213571215,10613.14573305941,274.7805072693322,1167.3670403030346,1442.1475475723669,0.0,0.0,0.0,0.0,2766.5667363493253,25366.326676040284,55967.88622603657,14963.731630980608,18532.696658091107,85578.64844386096,104111.34510195207,2006.3592886760148,24652.613463644615,26658.972752320624,289.1599700107683,4447.051806415614,4736.211776426382,33368.126286345585,32650.85189330933,126647.20013616187,159298.0520294712
1981-05-09 13:00:00+02:00,14839.456534198825,148.39456534198825,32650.85189330933,326.5085189330933,101.21903793296782,147.0527189705272,147.0527189705276,1730.2635973472593,2430.599500684744,4160.863098032003,274.7805072693322,429.5927526049758,704.3732598743079,0.0,0.0,0.0,0.0,2830.839644997083,14307.013532788536,44844.30017413706,14839.456534198825,18532.696658091107,20081.730744013897,38614.427402105015,2006.3592886760148,7189.138201541989,9195.497490218006,289.1599700107683,2156.5250854432793,2445.6850554540474,33368.126286345585,32650.85189330933,32113.56373826112,64764.41563157041
1981-05-10 13:00:00+02:00,16463.647220320396,164.63647220320397,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,175.07200164182956,1730.2635973472593,14827.594630923184,16557.858228270445,274.7805072693322,1154.0873359492523,1428.8678432185845,0.0,0.0,0.0,0.0,2770.9618322840097,36051.28557699449,66648.45003105608,16463.647220320396,18532.696658091107,137452.24442379494,155984.9410818861,2006.3592886760148,40131.95312683925,42138.31241551526,289.1599700107683,7954.383921086528,8243.543891097297,33368.126286345585,32650.85189330933,207553.41022904043,240204.26212234976
1981-05-11 13:00:00+02:00,14572.046250005014,145.72046250005013,32650.85189330933,326.5085189330933,126.64680667373781,147.0527189705272,147.05271897052722,1730.2635973472593,7724.776084825982,9455.039682173241,274.7805072693322,1265.3903966502005,1540.1709039195327,0.0,0.0,0.0,0.0,2766.5667363493253,22865.655918113345,53467.21546810962,14572.046250005014,18532.696658091107,71339.5695553594,89872.2662134505,2006.3592886760148,21620.176917011457,23626.53620568747,289.1599700107683,3888.7669060236362,4177.926876034405,33368.126286345585,32650.85189330933,106816.40417531712,139467.25606862642
1981-05-12 13:00:00+02:00,14872.198644745358,148.7219864474536,32650.85189330933,326.5085189330933,147.05271897052685,147.0527189705272,147.0527189705276,1730.2635973472593,10934.616148808236,12664.879746155495,274.7805072693322,1042.792987617835,1317.5734948871673,0.0,0.0,0.0,0.0,2766.5667363493253,29326.862231106992,59928.421781103265,14872.198644745358,18532.696658091107,104253.0966598477,122785.79331793885,2006.3592886760148,30461.908678075488,32468.267966751508,289.1599700107683,6457.773024706308,6746.932994717076,33368.126286345585,32650.85189330933,156969.47752632684,189620.32941963614
1981-05-13 13:00:00+02:00,14694.152474817964,146.94152474817963,32650.85189330933,326.5085189330933,127.86803467455255,147.0527189705272,147.0527189705276,1730.2635973472593,7188.112384061871,8918.37598140913,274.7805072693322,1011.1409924816879,1285.92149975102,0.0,0.0,0.0,0.0,2766.5667363493253,22291.637440335275,52893.196990331555,14694.152474817964,18532.696658091107,67121.3790074644,85654.07566555552,2006.3592886760148,20074.61790638106,22080.977195057072,289.1599700107683,3690.8514578540867,3980.011427864855,33368.126286345585,32650.85189330933,100307.30196305296,132958.15385636227
1981-05-14 13:00:00+02:00,15236.143340143659,152.36143340143659,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,155.27226452662742,1730.2635973472593,12406.22449011723,14136.488087464491,274.7805072693322,1175.0665498029305,1449.8470570722627,0.0,0.0,0.0,0.0,2766.5667363493253,31721.58835889066,62323.14790888695,15236.143340143659,18532.696658091107,117194.12818906315,135726.82484715426,2006.3592886760148,34420.36771741669,36426.7270060927,289.1599700107683,7215.664537427054,7504.824507437822,33368.126286345585,32650.85189330933,176806.50416180285,209457.35605511215
1981-05-15 13:00:00+02:00,14647.974552518155,146.47974552518156,32650.85189330933,326.5085189330933,112.92365497151943,147.0527189705272,147.0527189705277,1730.2635973472593,4325.936341213372,6056.199938560631,274.7805072693322,851.1729786840219,1125.9534859533542,0.0,0.0,0.0,0.0,2771.2858099042023,17353.499616725996,47950.34009316739,14647.974552518155,18532.696658091107,40779.175439921986,59311.87209801306,2006.3592886760148,12262.042333949143,14268.401622625157,289.1599700107683,2139.9617153134286,2429.1216853241967,33368.126286345585,32650.85189330933,60172.99264489633,92823.84453820565
1981-05-16 13:00:00+02:00,16587.771008584503,165.87771008584502,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,165.63891961077653,1730.2635973472593,13901.587572845654,15631.851170192911,274.7805072693322,1126.4646027813485,1401.2451100506808,0.0,0.0,0.0,0.0,2766.5667363493253,34434.82502077176,65036.38457076803,16587.771008584503,18532.696658091107,129899.24202237543,148431.93868046656,2006.3592886760148,38444.11435885098,40450.473647527004,289.1599700107683,8219.33883032558,8508.498800336349,33368.126286345585,32650.85189330933,197114.6652293533,229765.51712266248
1981-05-17 13:00:00+02:00,14620.32642923587,146.2032642923587,32650.85189330933,326.5085189330933,134.79382817829065,147.0527189705272,147.0527189705272,1730.2635973472593,8376.674189392994,10106.937786740253,274.7805072693322,1268.0488126316006,1542.829319900933,0.0,0.0,0.0,0.0,2766.5667363493253,24103.01062670847,54704.57017670474,14620.32642923587,18532.696658091107,77167.26575689412,95699.96241498525,2006.3592886760148,22750.204778045812,24756.564066721825,289.1599700107683,3635.0222023962865,3924.1821724070546,33368.126286345585,32650.85189330933,114617.93628270636,147268.78817601575
1981-05-18 13:00:00+02:00,15454.585400691194,154.54585400691195,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,189.05983039962177,1730.2635973472593,19190.76085378285,20921.024451130106,274.7805072693322,1756.6730857073696,2031.4535929767019,0.0,0.0,0.0,0.0,2766.5667363493253,43325.71593914493,73927.27548914115,15454.585400691194,18532.696658091107,177714.97173643505,196247.66839452618,2006.3592886760148,53338.28549294144,55344.644781617455,289.1599700107683,10954.116198150612,11243.276168161381,33368.126286345585,32650.85189330933,270538.7221325261,303189.5740258357
1981-05-19 13:00:00+02:00,15341.998833153153,153.41998833153153,32650.85189330933,326.5085189330933,147.05271897052677,147.0527189705272,148.09681583872327,1730.2635973472593,10840.608757301627,12570.872354648884,274.7805072693322,1768.593286800276,2043.3737940696083,0.0,0.0,0.0,0.0,2766.5667363493253,28315.05505518717,58916.61460518346,15341.998833153153,18532.696658091107,110292.55285652765,128825.24951461877,2006.3592886760148,30338.497768535883,32344.857057211895,289.1599700107683,4718.556244782805,5007.716214793573,33368.126286345585,32650.85189330933,159172.5373941582,191823.3892874675
1981-05-20 13:00:00+02:00,15971.419968509059,159.7141996850906,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,189.81054656167112,1730.2635973472593,19056.78415019568,20787.04774754294,274.7805072693322,1837.3213662174462,2112.1018734867785,0.0,0.0,0.0,0.0,2766.5667363493253,42937.12273894703,73538.68228894325,15971.419968509059,18532.696658091107,176775.30216762738,195307.99882571853,2006.3592886760148,53032.77668243667,55039.1359711127,289.1599700107683,10921.863066226551,11211.02303623732,33368.126286345585,32650.85189330933,268870.7158926957,301521.567786005
1981-05-21 13:00:00+02:00,14997.204118682606,149.97204118682606,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,147.4803632607807,1730.2635973472593,11523.815261567494,13254.078858914756,274.7805072693322,1799.489337964578,2074.26984523391,0.0,0.0,0.0,0.0,2766.5667363493253,29627.80789106879,60229.367441065064,14997.204118682606,18532.696658091107,117501.3217959437,136034.01845403484,2006.3592886760148,32236.748300740925,34243.10758941695,289.1599700107683,5005.552887708614,5294.712857719383,33368.126286345585,32650.85189330933,169658.1418203997,202308.99371370906
1981-05-22 13:00:00+02:00,17406.096318274365,174.06096318274365,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,185.8506123255768,1730.2635973472593,17804.609501295377,19534.873098642638,274.7805072693322,1771.9030547799803,2046.6835620493125,0.0,0.0,0.0,0.0,2766.5667363493253,40603.84267540444,71205.40222540071,17406.096318274365,18532.696658091107,165060.24553270818,183592.94219079934,2006.3592886760148,49602.02581927214,51608.38510794816,289.1599700107683,10288.529043589091,10577.68901359986,33368.126286345585,32650.85189330933,250974.23444763946,283625.0863409487
1981-05-23 13:00:00+02:00,15356.549017699524,153.56549017699524,32650.85189330933,326.5085189330933,147.0527189705272,147.0527189705272,170.72238915094863,1730.2635973472593,13200.967227573694,14931.230824920956,274.7805072693322,1861.0047837712982,2135.7852910406305,0.0,0.0,0.0,0.0,2766.5667363493253,32720.12276211339,63321.68231210967,15356.549017699524,18532.696658091107,132794.51011238917,151327.20677048023,2006.3592886760148,36783.82919997532,38790.188488651336,289.1599700107683,5905.992528128572,6195.15249813934,33368.126286345585,32650.85189330933,193239.6058586694,225890.4577519787
