timestamp,archetype_id,schedule_state,occupied_probability,T_outdoor_C,T_set_C,T_indoor_prev_C,T_indoor_free_float_C,T_indoor_next_C,Q_occ_W,Q_app_W,Q_lighting_W,Q_cooking_W,Q_internal_gains_W,Q_solar_gains_W,Q_air_W,Q_dhw_demand_W,Q_heating_requested_W,Q_heating_supplied_W,Q_unmet_heating_W,Q_excess_heat_W,comfort_violation_degC,P_el_total_W,P_el_space_heating_W,P_el_dhw_W,P_el_appliances_W,P_el_lighting_W,P_el_cooking_W,heating_on,integration_substeps,Q_total_thermal_W,raw_P_el_appliances_W,raw_P_el_lighting_W,raw_P_el_cooking_W,raw_P_el_dhw_W,raw_P_el_space_heating_W,raw_P_el_total_W
2023-02-25 15:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.52,6.33,16.0,12.512060486072201,12.432208010616094,12.72226506059433,70.85000000000001,164.9508786495088,27.521793275217934,19.663043801117805,282.98571572584456,2568.4276597056005,438.9262945111263,446.98997389452444,1611.4280554346433,1611.4280554346433,0.0,0.0,2.2777349394056703,489.5665884485613,70.69150197012402,111.52511603755154,235.644112356485,32.378580323790366,39.32727776061038,True,1,2058.418029329168,235.64411235644116,32.378580323785805,39.32608760223561,111.52174096156317,72.47356986689647,491.3440911109222
2023-02-25 16:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.52,5.44,16.0,12.72226506059433,12.376125810272303,12.64870224783328,70.85000000000001,164.9508786495088,27.521793275217934,22.702651686481477,286.02532361120825,1672.4261185632004,517.0408193021974,516.087833975122,1514.3135420054198,1514.3135420054198,0.0,0.0,2.3512977521667207,508.6257746428322,66.43119956676423,128.7652048840489,235.644112356485,32.378580323790366,45.40667751174367,True,1,2030.4013759805416,235.64411235644116,32.378580323785805,45.405303372962955,128.76130807258093,68.10586914928416,510.295173275055
2023-02-25 17:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.95,5.47,21.0,12.64870224783328,12.085415911364523,12.779909832434708,132.25,164.9508786495088,27.521793275217934,27.224414514473228,351.94708643919995,344.9326757184,509.68785959616287,618.878768526484,3858.2995615010254,3858.2995615010254,0.0,0.0,2.220090167565292,646.1441494410973,169.25917985188053,154.41180004941182,235.644112356485,32.378580323790366,54.450476859529566,True,1,4477.178330027509,235.64411235644116,32.378580323785805,54.448829028946456,154.40712709701165,173.52604846043755,650.4046972666226
2023-02-25 18:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,4.71,21.0,12.779909832434708,12.065390709350647,12.748973407685376,109.0,164.9508786495088,27.521793275217934,30.238584962629776,331.7112568873565,0.0,572.9635981028642,687.3983722848069,3797.6816574151653,3797.6816574151653,0.0,0.0,2.2510265923146235,666.6092472470809,166.59994187246323,171.50761249776264,235.644112356485,32.378580323790366,60.47900019657962,True,1,4485.080029699972,235.64411235644116,32.378580323785805,60.47716992525955,171.50242217610838,170.79977353172754,670.8020583133224
2023-02-25 19:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,4.03,21.0,12.748973407685376,11.972231268869276,12.65838664028616,109.0,164.9508786495088,27.521793275217934,30.506049837690245,331.97872176241697,0.0,619.0471119456616,693.4785152540347,3811.9742856493567,3811.9742856493567,0.0,0.0,2.3416133597138398,669.2882052786134,167.22694309263443,173.0246233699753,235.644112356485,32.378580323790366,61.01394613572827,True,1,4505.452800903391,235.64411235644116,32.378580323785805,61.01209967538049,173.01938713913796,171.44258087731075,673.4967603720562
2023-02-25 20:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,3.2,21.0,12.65838664028616,11.81034576561541,12.504034332609212,109.0,164.9508786495088,27.521793275217934,28.50921473251727,329.981886657244,0.0,671.5454514603174,648.0854784200224,3853.8253721877945,3853.8253721877945,0.0,0.0,2.495965667390788,655.8046972259301,169.0629022944778,161.69894718958594,235.644112356485,32.378580323790366,57.020155061590955,True,1,4501.910850607817,235.64411235644116,32.378580323785805,57.01842946503454,161.69405370681366,173.32482292592078,660.0599987779959
2023-02-25 21:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,2.57,21.0,12.504034332609212,11.61001849844838,12.316543003348599,109.0,164.9508786495088,27.521793275217934,26.612993129141262,328.085665053868,0.0,705.316437615254,604.9796371492477,3925.1361383345447,3925.1361383345447,0.0,0.0,2.683456996651401,644.3854456594818,172.19122387765535,150.94393202060178,235.644112356485,32.378580323790366,53.22759708094918,True,1,4530.115775483792,235.64411235644116,32.378580323785805,53.225986258282525,150.9393640160244,176.53200662560164,648.7200495801355
2023-02-25 22:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,2.03,21.0,12.316543003348599,11.38794515206938,12.11006143591091,109.0,164.9508786495088,27.521793275217934,22.377797308859815,323.8504692335866,0.0,730.3445532377506,508.7030846330912,4011.7571324529476,4011.7571324529476,0.0,0.0,2.889938564089089,615.6935208494173,175.99118761523812,126.92269146008437,235.644112356485,32.378580323790366,44.75694909381933,True,1,4520.460217086039,235.64411235644116,32.378580323785805,44.75559461771963,126.9188504084581,180.4277639620884,620.1249016684931
2023-02-25 23:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,1.62,21.0,12.11006143591091,11.161158943439599,11.900446234429246,109.0,164.9508786495088,27.521793275217934,18.0495596862741,319.52223161100085,0.0,744.7943619496746,410.3114601472167,4107.15161660916,4107.15161660916,0.0,0.0,3.0995537655707537,586.6726740115133,180.17603430567812,102.37373515508308,235.644112356485,32.378580323790366,36.10021187047674,True,1,4517.463076756377,235.64411235644116,32.378580323785805,36.0991193725482,102.37063702662881,184.71810679749782,591.2105558769018
2023-02-26 00:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.97,1.42,17.0,11.900446234429246,10.953637932700964,11.377716823845828,118.35,164.9508786495088,27.521793275217934,15.209050313386758,326.0317222381135,0.0,744.1116826444764,345.7396052870913,2355.9938396936886,2355.9938396936886,0.0,0.0,3.6222831761541716,488.0593593977285,103.35474959531098,86.26289592687543,235.644112356485,32.378580323790366,30.419021195266666,True,1,2701.73344498078,235.64411235644116,32.378580323785805,30.418100626773516,86.26028535950663,105.96022799228435,490.66130665879143
2023-02-26 01:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.97,1.59,17.0,11.377716823845828,10.496875632962626,10.964424701891607,118.35,164.9508786495088,27.521793275217934,12.468223611754317,323.29089553648106,0.0,694.9278944930538,283.43378589292126,2597.4948273832274,2597.4948273832274,0.0,0.0,4.035575298108393,477.62645393564895,113.9491211463494,70.71743821289724,235.644112356485,32.378580323790366,24.93720189612698,True,1,2880.9286132761486,235.64411235644116,32.378580323785805,24.936447223508633,70.71529809651672,116.82167392852345,480.4961119287758
2023-02-26 02:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.97,1.29,17.0,10.964424701891607,10.094184439834919,10.596102881625614,118.35,164.9508786495088,27.521793275217934,10.97757164634404,321.8002435710708,0.0,686.884153834304,249.54755292492658,2788.4357877260777,2788.4357877260777,0.0,0.0,4.4038971183743865,474.5667210293335,122.3254822434095,62.26273836604368,235.644112356485,32.378580323790366,21.95580773960493,True,1,3037.9833406510043,235.64411235644116,32.378580323785805,21.95514329268808,62.26085411359279,125.40919540252891,477.64788548903675
