timestamp,archetype_id,schedule_state,occupied_probability,T_outdoor_C,T_set_C,T_indoor_prev_C,T_indoor_free_float_C,T_indoor_next_C,Q_occ_W,Q_app_W,Q_lighting_W,Q_cooking_W,Q_internal_gains_W,Q_solar_gains_W,Q_air_W,Q_dhw_demand_W,Q_heating_requested_W,Q_heating_supplied_W,Q_unmet_heating_W,Q_excess_heat_W,comfort_violation_degC,P_el_total_W,P_el_space_heating_W,P_el_dhw_W,P_el_appliances_W,P_el_lighting_W,P_el_cooking_W,heating_on,integration_substeps,Q_total_thermal_W
2023-01-01 20:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,10.58,21.0,16.02777690462884,15.60504235454133,15.98094242055139,109.0,164.9508786495088,27.521793275217934,24.86050998408737,326.3331819088141,0.0,386.7921602286477,565.1413291445782,2088.3337000558868,2088.3337000558868,0.0,0.0,0.0,560.4731810582101,101.72378908992893,141.00417457089915,235.64411235648504,32.37858032379036,49.72252471710668,True,1,2653.475029200465
2023-01-01 21:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,11.14,21.0,15.98094242055139,15.611568441666714,15.99100919467303,109.0,164.9508786495088,27.521793275217934,23.35239609558506,324.8250680203118,0.0,343.70691185914865,530.858143160255,2108.0041833684163,2108.0041833684163,0.0,0.0,0.0,549.8612805569892,102.68194826522125,132.4504339540217,235.64411235648504,32.37858032379036,46.706205657470925,True,1,2638.8623265286715
2023-01-01 22:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,11.45,21.0,15.99100919467303,15.64762182048584,16.02630152536856,109.0,164.9508786495088,27.521793275217934,20.45520828645879,321.92788021118554,0.0,322.41165282178514,464.9978462363747,2103.7761382373274,2103.7761382373274,0.0,0.0,0.0,527.4284706208483,102.47599805182094,116.01812520958313,235.64411235648504,32.37858032379036,40.91165467916888,True,1,2568.773984473702
2023-01-01 23:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.8,12.5,21.0,16.02630152536856,15.772008393627072,16.14801999830921,109.0,164.9508786495088,27.521793275217934,17.20175624518905,318.6744281699158,0.0,250.36740830116773,391.03877572300996,2088.953359345205,2088.953359345205,0.0,0.0,0.0,501.7463715660924,101.75397300682523,97.56515220625847,235.64411235648504,32.37858032379036,34.404553672733336,True,1,2479.9921350682152
2023-01-02 00:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.955,13.28,17.0,16.14801999830921,15.952752288694889,16.017161976822713,116.4,164.9508786495088,27.521793275217934,14.504538276647025,323.3772102013737,0.0,203.6294198799539,329.72429147831207,357.83160071013214,357.83160071013214,0.0,0.0,0.0,396.7298402174358,17.430157967270762,82.26703509057985,235.64411235648504,32.37858032379036,29.009954479309812,True,1,687.5558921884442
2023-01-02 01:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.955,12.68,17.0,16.017161976822713,15.779933754431887,15.85423630898409,116.4,164.9508786495088,27.521793275217934,11.739289857305911,320.6119617820326,0.0,236.93850035441267,266.86330559662,412.7919697344605,412.7919697344605,0.0,0.0,0.0,378.1923501929534,20.10730529616069,66.58306194995441,235.64411235648504,32.37858032379036,23.479290266562924,True,1,679.6552753310805
2023-01-02 02:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.955,12.49,17.0,15.85423630898409,15.614296676558254,15.700916411599056,116.4,164.9508786495088,27.521793275217934,9.969397865153024,318.84206978987976,0.0,238.86077793787038,226.62925112517678,481.2207502266822,481.2207502266822,0.0,0.0,0.0,367.947162351327,23.44050574888792,56.54456476735833,235.64411235648504,32.37858032379036,19.939399154805354,True,1,707.850001351859
2023-01-02 03:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.955,12.48,17.0,15.700916411599056,15.473540615796352,15.571751335079464,116.4,164.9508786495088,27.521793275217934,9.398420599827736,318.27109252455443,0.0,228.68506522353297,213.64951535773628,545.6151071283963,545.6151071283963,0.0,0.0,0.0,366.70337837757086,26.577187391230936,53.30608824183756,235.64411235648504,32.37858032379036,18.79741006422698,True,1,759.2646224861326
2023-01-02 04:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.955,12.3,17.0,15.571751335079464,15.339834752498371,15.447810351566362,116.4,164.9508786495088,27.521793275217934,9.13177481543885,318.0044467401656,0.0,232.29434479064187,207.5879923601474,599.8644392666253,599.8644392666253,0.0,0.0,0.0,367.3002178897183,29.219699754341786,51.79372309910194,235.64411235648504,32.37858032379036,18.264102355999153,True,1,807.4524316267726
2023-01-02 05:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.955,11.9,17.0,15.447810351566362,15.191633715904361,15.308979253325944,116.4,164.9508786495088,27.521793275217934,9.898679238792623,318.77135116351934,0.0,251.8945349612117,225.0216405603824,651.9196523421278,651.9196523421278,0.0,0.0,0.0,375.71944768399624,31.755335469927868,56.14346191214262,235.64411235648504,32.37858032379036,19.79795762165034,True,1,876.9412929025102
2023-01-02 06:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,sleeping,0.955,11.41,17.0,15.308979253325944,15.022081110447257,15.149922278895815,116.4,164.9508786495088,27.521793275217934,11.647569910043769,320.5202418347705,0.0,276.827526986142,264.7782826852647,710.2287136031034,710.2287136031034,0.0,0.0,0.0,391.97698031005535,34.59559928867699,66.06284352065977,235.64411235648504,32.37858032379036,23.295844820443246,True,1,975.0069962883681
2023-01-02 07:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.7,10.05,21.0,15.149922278895815,14.753652847623181,15.195918723338657,96.0,164.9508786495088,27.521793275217934,14.092326609599139,302.56499853432587,0.0,362.0944818016028,320.3536933066151,2457.0326428637577,2457.0326428637577,0.0,0.0,0.0,495.8205470724657,119.68330077853692,79.92904741865419,235.64411235648504,32.37858032379036,28.185506194999178,True,1,2777.386336170373
2023-01-02 08:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,occupied_day,0.7,9.46,21.0,15.195918723338657,14.743826133877633,15.18261467839323,96.0,164.9508786495088,27.521793275217934,16.237924228865765,304.7105961535925,0.0,407.2502293570446,369.12847271129823,2437.7141361977638,2437.7141361977638,0.0,0.0,0.0,511.3402873706429,118.74228656343739,92.09847682535683,235.64411235648504,32.37858032379036,32.47683130157327,True,1,2806.842608909062
2023-01-02 09:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,9.24,16.0,15.18261467839323,14.726692627042809,14.78848695735628,24.000000000000004,164.9508786495088,27.521793275217934,17.025294366362925,233.49796629108965,32.573261952,303.0733485980548,387.0273575820716,343.30183507484315,343.30183507484315,0.0,0.0,0.21151304264371973,415.36101101137666,16.722405745980325,96.56429335086756,235.64411235648504,32.37858032379036,34.05161923425338,True,1,730.3291926569148
2023-01-02 10:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,9.2,16.0,14.78848695735628,14.365007193904232,14.456597579928097,24.000000000000004,164.9508786495088,27.521793275217934,17.358901374698803,233.83157329942554,45.68043110400001,285.0128348251704,394.6110760264463,508.8354779103623,508.8354779103623,0.0,0.0,0.543402420071903,425.98362926614,24.78563307915861,98.45645006332343,235.64411235648504,32.37858032379036,34.718853443382564,True,1,903.4465539368086
2023-01-02 11:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,9.41,16.0,14.456597579928097,14.096902225348904,14.21358344830634,24.000000000000004,164.9508786495088,27.521793275217934,18.092221271048267,234.564893195775,144.0750415104,257.376476576333,411.28126425574527,648.2290164301993,648.2290164301993,0.0,0.0,0.7864165516936605,438.3994967383152,31.575562730972074,102.61570370483598,235.64411235648504,32.37858032379036,36.18553762223172,True,1,1059.5102806859445
2023-01-02 12:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,9.31,16.0,14.21358344830634,13.894707796379354,14.029760887687393,24.000000000000004,164.9508786495088,27.521793275217934,18.967098313191062,235.4397702379178,302.61663432000006,250.08275586362333,431.1693990828719,750.2949517113374,750.2949517113374,0.0,0.0,0.9702391123126066,450.08312638844023,36.54724597945241,107.57784306791966,235.64411235648504,32.37858032379036,37.935344660792815,True,1,1181.4643507942092
2023-01-02 13:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,9.33,16.0,14.029760887687393,13.731753847688573,13.880703924579405,24.000000000000004,164.9508786495088,27.521793275217934,18.92794963431905,235.4006215590458,322.59208988160003,239.6878052720571,430.27945207751486,827.5004271712947,827.5004271712947,0.0,0.0,1.1192960754205945,453.54350035489585,40.30796367608597,107.35579906506437,235.64411235648504,32.37858032379036,37.85704493347017,True,1,1257.7798792488097
2023-01-02 14:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,9.57,16.0,13.880703924579405,13.604885730805696,13.765104514107493,24.000000000000004,164.9508786495088,27.521793275217934,18.993406820542784,235.46607874526953,262.5521709888,219.8459001535497,431.76745699970775,890.1043516766497,890.1043516766497,0.0,0.0,1.2348954858925065,457.09514841385646,43.35743245227539,107.72706001341659,235.64411235648504,32.37858032379036,37.9879632678891,True,1,1321.8718086763574
2023-01-02 15:00:00+01:00,BE_RES_APT_AS_IS_HP_V1,away,0.17500000000000004,8.81,16.0,13.765104514107493,13.395170236357835,13.564128335091308,24.000000000000004,164.9508786495088,27.521793275217934,20.595326312552263,237.067998237279,41.595795964800004,252.7103302194822,468.1830780580172,938.6561040748527,938.6561040748527,0.0,0.0,1.4358716649086922,471.7498532344571,45.72241282910361,116.81284851270358,235.64411235648504,32.37858032379036,41.19189921237452,True,1,1406.8391821328698
